# R,mu,pi,proportion testée,infecté max, date, Infecté par maladie , infectée au bout de 100 jours 
3.000000000000000000e+00;2.000000000000000111e-01;4.000000000000000222e-01;0.000000000000000000e+00;3.175516549015868804e+03;9.000000000000000000e+00;9.440598387035175620e+03;1.579684563563736923e-10
3.000000000000000000e+00;1.000000000000000056e-01;4.000000000000000222e-01;0.000000000000000000e+00;3.175516690195915999e+03;1.800000000000000000e+01;9.440597922441096671e+03;1.772651184039104140e-03
3.000000000000000000e+00;6.666666666666666574e-02;4.000000000000000222e-01;0.000000000000000000e+00;3.175516930526016495e+03;2.700000000000000000e+01;9.440506446671337471e+03;4.550320985071400481e-01
3.000000000000000000e+00;5.000000000000000278e-02;4.000000000000000222e-01;0.000000000000000000e+00;3.175516991371450786e+03;3.600000000000000000e+01;9.439126405834114848e+03;7.286666694642004671e+00
3.000000000000000000e+00;4.000000000000000083e-02;4.000000000000000222e-01;0.000000000000000000e+00;3.175516967167443454e+03;4.500000000000000000e+01;9.432788788857353211e+03;3.840269810591593114e+01
3.000000000000000000e+00;2.000000000000000111e-01;5.000000000000000000e-01;0.000000000000000000e+00;3.175516549015868804e+03;9.000000000000000000e+00;9.440598387035175620e+03;1.579684563563736923e-10
3.000000000000000000e+00;1.000000000000000056e-01;5.000000000000000000e-01;0.000000000000000000e+00;3.175516690195915999e+03;1.800000000000000000e+01;9.440597922441096671e+03;1.772651184039104140e-03
3.000000000000000000e+00;6.666666666666666574e-02;5.000000000000000000e-01;0.000000000000000000e+00;3.175516930526016495e+03;2.700000000000000000e+01;9.440506446671337471e+03;4.550320985071400481e-01
3.000000000000000000e+00;5.000000000000000278e-02;5.000000000000000000e-01;0.000000000000000000e+00;3.175516991371450786e+03;3.600000000000000000e+01;9.439126405834114848e+03;7.286666694642004671e+00
3.000000000000000000e+00;4.000000000000000083e-02;5.000000000000000000e-01;0.000000000000000000e+00;3.175516967167443454e+03;4.500000000000000000e+01;9.432788788857353211e+03;3.840269810591593114e+01
3.000000000000000000e+00;2.000000000000000111e-01;5.999999999999999778e-01;0.000000000000000000e+00;3.175516549015868804e+03;9.000000000000000000e+00;9.440598387035175620e+03;1.579684563563736923e-10
3.000000000000000000e+00;1.000000000000000056e-01;5.999999999999999778e-01;0.000000000000000000e+00;3.175516690195915999e+03;1.800000000000000000e+01;9.440597922441096671e+03;1.772651184039104140e-03
3.000000000000000000e+00;6.666666666666666574e-02;5.999999999999999778e-01;0.000000000000000000e+00;3.175516930526016495e+03;2.700000000000000000e+01;9.440506446671337471e+03;4.550320985071400481e-01
3.000000000000000000e+00;5.000000000000000278e-02;5.999999999999999778e-01;0.000000000000000000e+00;3.175516991371450786e+03;3.600000000000000000e+01;9.439126405834114848e+03;7.286666694642004671e+00
3.000000000000000000e+00;4.000000000000000083e-02;5.999999999999999778e-01;0.000000000000000000e+00;3.175516967167443454e+03;4.500000000000000000e+01;9.432788788857353211e+03;3.840269810591593114e+01
3.000000000000000000e+00;2.000000000000000111e-01;7.000000000000000666e-01;0.000000000000000000e+00;3.175516549015868804e+03;9.000000000000000000e+00;9.440598387035175620e+03;1.579684563563736923e-10
3.000000000000000000e+00;1.000000000000000056e-01;7.000000000000000666e-01;0.000000000000000000e+00;3.175516690195915999e+03;1.800000000000000000e+01;9.440597922441096671e+03;1.772651184039104140e-03
3.000000000000000000e+00;6.666666666666666574e-02;7.000000000000000666e-01;0.000000000000000000e+00;3.175516930526016495e+03;2.700000000000000000e+01;9.440506446671337471e+03;4.550320985071400481e-01
3.000000000000000000e+00;5.000000000000000278e-02;7.000000000000000666e-01;0.000000000000000000e+00;3.175516991371450786e+03;3.600000000000000000e+01;9.439126405834114848e+03;7.286666694642004671e+00
3.000000000000000000e+00;4.000000000000000083e-02;7.000000000000000666e-01;0.000000000000000000e+00;3.175516967167443454e+03;4.500000000000000000e+01;9.432788788857353211e+03;3.840269810591593114e+01
3.000000000000000000e+00;2.000000000000000111e-01;8.000000000000000444e-01;0.000000000000000000e+00;3.175516549015868804e+03;9.000000000000000000e+00;9.440598387035175620e+03;1.579684563563736923e-10
3.000000000000000000e+00;1.000000000000000056e-01;8.000000000000000444e-01;0.000000000000000000e+00;3.175516690195915999e+03;1.800000000000000000e+01;9.440597922441096671e+03;1.772651184039104140e-03
3.000000000000000000e+00;6.666666666666666574e-02;8.000000000000000444e-01;0.000000000000000000e+00;3.175516930526016495e+03;2.700000000000000000e+01;9.440506446671337471e+03;4.550320985071400481e-01
3.000000000000000000e+00;5.000000000000000278e-02;8.000000000000000444e-01;0.000000000000000000e+00;3.175516991371450786e+03;3.600000000000000000e+01;9.439126405834114848e+03;7.286666694642004671e+00
3.000000000000000000e+00;4.000000000000000083e-02;8.000000000000000444e-01;0.000000000000000000e+00;3.175516967167443454e+03;4.500000000000000000e+01;9.432788788857353211e+03;3.840269810591593114e+01
3.000000000000000000e+00;2.000000000000000111e-01;9.000000000000000222e-01;0.000000000000000000e+00;3.175516549015868804e+03;9.000000000000000000e+00;9.440598387035175620e+03;1.579684563563736923e-10
3.000000000000000000e+00;1.000000000000000056e-01;9.000000000000000222e-01;0.000000000000000000e+00;3.175516690195915999e+03;1.800000000000000000e+01;9.440597922441096671e+03;1.772651184039104140e-03
3.000000000000000000e+00;6.666666666666666574e-02;9.000000000000000222e-01;0.000000000000000000e+00;3.175516930526016495e+03;2.700000000000000000e+01;9.440506446671337471e+03;4.550320985071400481e-01
3.000000000000000000e+00;5.000000000000000278e-02;9.000000000000000222e-01;0.000000000000000000e+00;3.175516991371450786e+03;3.600000000000000000e+01;9.439126405834114848e+03;7.286666694642004671e+00
3.000000000000000000e+00;4.000000000000000083e-02;9.000000000000000222e-01;0.000000000000000000e+00;3.175516967167443454e+03;4.500000000000000000e+01;9.432788788857353211e+03;3.840269810591593114e+01
3.000000000000000000e+00;2.000000000000000111e-01;1.000000000000000000e+00;0.000000000000000000e+00;3.175516549015868804e+03;9.000000000000000000e+00;9.440598387035175620e+03;1.579684563563736923e-10
3.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000000e+00;0.000000000000000000e+00;3.175516690195915999e+03;1.800000000000000000e+01;9.440597922441096671e+03;1.772651184039104140e-03
3.000000000000000000e+00;6.666666666666666574e-02;1.000000000000000000e+00;0.000000000000000000e+00;3.175516930526016495e+03;2.700000000000000000e+01;9.440506446671337471e+03;4.550320985071400481e-01
3.000000000000000000e+00;5.000000000000000278e-02;1.000000000000000000e+00;0.000000000000000000e+00;3.175516991371450786e+03;3.600000000000000000e+01;9.439126405834114848e+03;7.286666694642004671e+00
3.000000000000000000e+00;4.000000000000000083e-02;1.000000000000000000e+00;0.000000000000000000e+00;3.175516967167443454e+03;4.500000000000000000e+01;9.432788788857353211e+03;3.840269810591593114e+01
4.000000000000000000e+00;2.000000000000000111e-01;1.000000000000000056e-01;0.000000000000000000e+00;4.158527130134280924e+03;7.000000000000000000e+00;9.812445618482010104e+03;5.170261099045992216e-12
4.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;0.000000000000000000e+00;4.158527176957511983e+03;1.400000000000000000e+01;9.812445562230577707e+03;2.417898656898340658e-04
4.000000000000000000e+00;6.666666666666666574e-02;1.000000000000000056e-01;0.000000000000000000e+00;4.158775737801270225e+03;2.000000000000000000e+01;9.812436208549628645e+03;1.152606829452101495e-01
4.000000000000000000e+00;5.000000000000000278e-02;1.000000000000000056e-01;0.000000000000000000e+00;4.161622882322962141e+03;2.700000000000000000e+01;9.812241368221772063e+03;2.515862591013413141e+00
4.000000000000000000e+00;4.000000000000000083e-02;1.000000000000000056e-01;0.000000000000000000e+00;4.162380005851475289e+03;3.400000000000000000e+01;9.811143600221425004e+03;1.599214981965473470e+01
4.000000000000000000e+00;2.000000000000000111e-01;2.000000000000000111e-01;0.000000000000000000e+00;4.158527130134280924e+03;7.000000000000000000e+00;9.812445618482010104e+03;5.170261099045992216e-12
4.000000000000000000e+00;1.000000000000000056e-01;2.000000000000000111e-01;0.000000000000000000e+00;4.158527176957511983e+03;1.400000000000000000e+01;9.812445562230577707e+03;2.417898656898340658e-04
4.000000000000000000e+00;6.666666666666666574e-02;2.000000000000000111e-01;0.000000000000000000e+00;4.158775737801270225e+03;2.000000000000000000e+01;9.812436208549628645e+03;1.152606829452101495e-01
4.000000000000000000e+00;5.000000000000000278e-02;2.000000000000000111e-01;0.000000000000000000e+00;4.161622882322962141e+03;2.700000000000000000e+01;9.812241368221772063e+03;2.515862591013413141e+00
4.000000000000000000e+00;4.000000000000000083e-02;2.000000000000000111e-01;0.000000000000000000e+00;4.162380005851475289e+03;3.400000000000000000e+01;9.811143600221425004e+03;1.599214981965473470e+01
4.000000000000000000e+00;2.000000000000000111e-01;3.000000000000000444e-01;0.000000000000000000e+00;4.158527130134280924e+03;7.000000000000000000e+00;9.812445618482010104e+03;5.170261099045992216e-12
4.000000000000000000e+00;1.000000000000000056e-01;3.000000000000000444e-01;0.000000000000000000e+00;4.158527176957511983e+03;1.400000000000000000e+01;9.812445562230577707e+03;2.417898656898340658e-04
4.000000000000000000e+00;6.666666666666666574e-02;3.000000000000000444e-01;0.000000000000000000e+00;4.158775737801270225e+03;2.000000000000000000e+01;9.812436208549628645e+03;1.152606829452101495e-01
4.000000000000000000e+00;5.000000000000000278e-02;3.000000000000000444e-01;0.000000000000000000e+00;4.161622882322962141e+03;2.700000000000000000e+01;9.812241368221772063e+03;2.515862591013413141e+00
4.000000000000000000e+00;4.000000000000000083e-02;3.000000000000000444e-01;0.000000000000000000e+00;4.162380005851475289e+03;3.400000000000000000e+01;9.811143600221425004e+03;1.599214981965473470e+01
4.000000000000000000e+00;2.000000000000000111e-01;4.000000000000000222e-01;0.000000000000000000e+00;4.158527130134280924e+03;7.000000000000000000e+00;9.812445618482010104e+03;5.170261099045992216e-12
4.000000000000000000e+00;1.000000000000000056e-01;4.000000000000000222e-01;0.000000000000000000e+00;4.158527176957511983e+03;1.400000000000000000e+01;9.812445562230577707e+03;2.417898656898340658e-04
4.000000000000000000e+00;6.666666666666666574e-02;4.000000000000000222e-01;0.000000000000000000e+00;4.158775737801270225e+03;2.000000000000000000e+01;9.812436208549628645e+03;1.152606829452101495e-01
4.000000000000000000e+00;5.000000000000000278e-02;4.000000000000000222e-01;0.000000000000000000e+00;4.161622882322962141e+03;2.700000000000000000e+01;9.812241368221772063e+03;2.515862591013413141e+00
4.000000000000000000e+00;4.000000000000000083e-02;4.000000000000000222e-01;0.000000000000000000e+00;4.162380005851475289e+03;3.400000000000000000e+01;9.811143600221425004e+03;1.599214981965473470e+01
4.000000000000000000e+00;2.000000000000000111e-01;5.000000000000000000e-01;0.000000000000000000e+00;4.158527130134280924e+03;7.000000000000000000e+00;9.812445618482010104e+03;5.170261099045992216e-12
4.000000000000000000e+00;1.000000000000000056e-01;5.000000000000000000e-01;0.000000000000000000e+00;4.158527176957511983e+03;1.400000000000000000e+01;9.812445562230577707e+03;2.417898656898340658e-04
4.000000000000000000e+00;6.666666666666666574e-02;5.000000000000000000e-01;0.000000000000000000e+00;4.158775737801270225e+03;2.000000000000000000e+01;9.812436208549628645e+03;1.152606829452101495e-01
4.000000000000000000e+00;5.000000000000000278e-02;5.000000000000000000e-01;0.000000000000000000e+00;4.161622882322962141e+03;2.700000000000000000e+01;9.812241368221772063e+03;2.515862591013413141e+00
4.000000000000000000e+00;4.000000000000000083e-02;5.000000000000000000e-01;0.000000000000000000e+00;4.162380005851475289e+03;3.400000000000000000e+01;9.811143600221425004e+03;1.599214981965473470e+01
4.000000000000000000e+00;2.000000000000000111e-01;5.999999999999999778e-01;0.000000000000000000e+00;4.158527130134280924e+03;7.000000000000000000e+00;9.812445618482010104e+03;5.170261099045992216e-12
4.000000000000000000e+00;1.000000000000000056e-01;5.999999999999999778e-01;0.000000000000000000e+00;4.158527176957511983e+03;1.400000000000000000e+01;9.812445562230577707e+03;2.417898656898340658e-04
4.000000000000000000e+00;6.666666666666666574e-02;5.999999999999999778e-01;0.000000000000000000e+00;4.158775737801270225e+03;2.000000000000000000e+01;9.812436208549628645e+03;1.152606829452101495e-01
4.000000000000000000e+00;5.000000000000000278e-02;5.999999999999999778e-01;0.000000000000000000e+00;4.161622882322962141e+03;2.700000000000000000e+01;9.812241368221772063e+03;2.515862591013413141e+00
4.000000000000000000e+00;4.000000000000000083e-02;5.999999999999999778e-01;0.000000000000000000e+00;4.162380005851475289e+03;3.400000000000000000e+01;9.811143600221425004e+03;1.599214981965473470e+01
4.000000000000000000e+00;2.000000000000000111e-01;7.000000000000000666e-01;0.000000000000000000e+00;4.158527130134280924e+03;7.000000000000000000e+00;9.812445618482010104e+03;5.170261099045992216e-12
4.000000000000000000e+00;1.000000000000000056e-01;7.000000000000000666e-01;0.000000000000000000e+00;4.158527176957511983e+03;1.400000000000000000e+01;9.812445562230577707e+03;2.417898656898340658e-04
4.000000000000000000e+00;6.666666666666666574e-02;7.000000000000000666e-01;0.000000000000000000e+00;4.158775737801270225e+03;2.000000000000000000e+01;9.812436208549628645e+03;1.152606829452101495e-01
4.000000000000000000e+00;5.000000000000000278e-02;7.000000000000000666e-01;0.000000000000000000e+00;4.161622882322962141e+03;2.700000000000000000e+01;9.812241368221772063e+03;2.515862591013413141e+00
4.000000000000000000e+00;4.000000000000000083e-02;7.000000000000000666e-01;0.000000000000000000e+00;4.162380005851475289e+03;3.400000000000000000e+01;9.811143600221425004e+03;1.599214981965473470e+01
4.000000000000000000e+00;2.000000000000000111e-01;8.000000000000000444e-01;0.000000000000000000e+00;4.158527130134280924e+03;7.000000000000000000e+00;9.812445618482010104e+03;5.170261099045992216e-12
4.000000000000000000e+00;1.000000000000000056e-01;8.000000000000000444e-01;0.000000000000000000e+00;4.158527176957511983e+03;1.400000000000000000e+01;9.812445562230577707e+03;2.417898656898340658e-04
4.000000000000000000e+00;6.666666666666666574e-02;8.000000000000000444e-01;0.000000000000000000e+00;4.158775737801270225e+03;2.000000000000000000e+01;9.812436208549628645e+03;1.152606829452101495e-01
4.000000000000000000e+00;5.000000000000000278e-02;8.000000000000000444e-01;0.000000000000000000e+00;4.161622882322962141e+03;2.700000000000000000e+01;9.812241368221772063e+03;2.515862591013413141e+00
4.000000000000000000e+00;4.000000000000000083e-02;8.000000000000000444e-01;0.000000000000000000e+00;4.162380005851475289e+03;3.400000000000000000e+01;9.811143600221425004e+03;1.599214981965473470e+01
4.000000000000000000e+00;2.000000000000000111e-01;9.000000000000000222e-01;0.000000000000000000e+00;4.158527130134280924e+03;7.000000000000000000e+00;9.812445618482010104e+03;5.170261099045992216e-12
4.000000000000000000e+00;1.000000000000000056e-01;9.000000000000000222e-01;0.000000000000000000e+00;4.158527176957511983e+03;1.400000000000000000e+01;9.812445562230577707e+03;2.417898656898340658e-04
4.000000000000000000e+00;6.666666666666666574e-02;9.000000000000000222e-01;0.000000000000000000e+00;4.158775737801270225e+03;2.000000000000000000e+01;9.812436208549628645e+03;1.152606829452101495e-01
4.000000000000000000e+00;5.000000000000000278e-02;9.000000000000000222e-01;0.000000000000000000e+00;4.161622882322962141e+03;2.700000000000000000e+01;9.812241368221772063e+03;2.515862591013413141e+00
4.000000000000000000e+00;4.000000000000000083e-02;9.000000000000000222e-01;0.000000000000000000e+00;4.162380005851475289e+03;3.400000000000000000e+01;9.811143600221425004e+03;1.599214981965473470e+01
4.000000000000000000e+00;2.000000000000000111e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.158527130134280924e+03;7.000000000000000000e+00;9.812445618482010104e+03;5.170261099045992216e-12
4.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.158527176957511983e+03;1.400000000000000000e+01;9.812445562230577707e+03;2.417898656898340658e-04
4.000000000000000000e+00;6.666666666666666574e-02;1.000000000000000000e+00;0.000000000000000000e+00;4.158775737801270225e+03;2.000000000000000000e+01;9.812436208549628645e+03;1.152606829452101495e-01
4.000000000000000000e+00;5.000000000000000278e-02;1.000000000000000000e+00;0.000000000000000000e+00;4.161622882322962141e+03;2.700000000000000000e+01;9.812241368221772063e+03;2.515862591013413141e+00
4.000000000000000000e+00;4.000000000000000083e-02;1.000000000000000000e+00;0.000000000000000000e+00;4.162380005851475289e+03;3.400000000000000000e+01;9.811143600221425004e+03;1.599214981965473470e+01
5.000000000000000000e+00;2.000000000000000111e-01;1.000000000000000056e-01;0.000000000000000000e+00;4.837576577029815780e+03;6.000000000000000000e+00;9.933836506117093450e+03;1.010446600377233797e-12
5.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;0.000000000000000000e+00;4.883279054574836664e+03;1.100000000000000000e+01;9.933836496493928280e+03;8.873286115041100700e-05
5.000000000000000000e+00;6.666666666666666574e-02;1.000000000000000056e-01;0.000000000000000000e+00;4.880102806794878234e+03;1.700000000000000000e+01;9.933834570121407523e+03;5.596404293630159732e-02
5.000000000000000000e+00;5.000000000000000278e-02;1.000000000000000056e-01;0.000000000000000000e+00;4.883279185924946432e+03;2.200000000000000000e+01;9.933788390353822251e+03;1.404930037487088557e+00
5.000000000000000000e+00;4.000000000000000083e-02;1.000000000000000056e-01;0.000000000000000000e+00;4.882927111073164269e+03;2.800000000000000000e+01;9.933503216530203645e+03;9.715050565740055433e+00
5.000000000000000000e+00;2.000000000000000111e-01;2.000000000000000111e-01;0.000000000000000000e+00;4.837576577029815780e+03;6.000000000000000000e+00;9.933836506117093450e+03;1.010446600377233797e-12
5.000000000000000000e+00;1.000000000000000056e-01;2.000000000000000111e-01;0.000000000000000000e+00;4.883279054574836664e+03;1.100000000000000000e+01;9.933836496493928280e+03;8.873286115041100700e-05
5.000000000000000000e+00;6.666666666666666574e-02;2.000000000000000111e-01;0.000000000000000000e+00;4.880102806794878234e+03;1.700000000000000000e+01;9.933834570121407523e+03;5.596404293630159732e-02
5.000000000000000000e+00;5.000000000000000278e-02;2.000000000000000111e-01;0.000000000000000000e+00;4.883279185924946432e+03;2.200000000000000000e+01;9.933788390353822251e+03;1.404930037487088557e+00
5.000000000000000000e+00;4.000000000000000083e-02;2.000000000000000111e-01;0.000000000000000000e+00;4.882927111073164269e+03;2.800000000000000000e+01;9.933503216530203645e+03;9.715050565740055433e+00
5.000000000000000000e+00;2.000000000000000111e-01;3.000000000000000444e-01;0.000000000000000000e+00;4.837576577029815780e+03;6.000000000000000000e+00;9.933836506117093450e+03;1.010446600377233797e-12
5.000000000000000000e+00;1.000000000000000056e-01;3.000000000000000444e-01;0.000000000000000000e+00;4.883279054574836664e+03;1.100000000000000000e+01;9.933836496493928280e+03;8.873286115041100700e-05
5.000000000000000000e+00;6.666666666666666574e-02;3.000000000000000444e-01;0.000000000000000000e+00;4.880102806794878234e+03;1.700000000000000000e+01;9.933834570121407523e+03;5.596404293630159732e-02
5.000000000000000000e+00;5.000000000000000278e-02;3.000000000000000444e-01;0.000000000000000000e+00;4.883279185924946432e+03;2.200000000000000000e+01;9.933788390353822251e+03;1.404930037487088557e+00
5.000000000000000000e+00;4.000000000000000083e-02;3.000000000000000444e-01;0.000000000000000000e+00;4.882927111073164269e+03;2.800000000000000000e+01;9.933503216530203645e+03;9.715050565740055433e+00
5.000000000000000000e+00;2.000000000000000111e-01;4.000000000000000222e-01;0.000000000000000000e+00;4.837576577029815780e+03;6.000000000000000000e+00;9.933836506117093450e+03;1.010446600377233797e-12
5.000000000000000000e+00;1.000000000000000056e-01;4.000000000000000222e-01;0.000000000000000000e+00;4.883279054574836664e+03;1.100000000000000000e+01;9.933836496493928280e+03;8.873286115041100700e-05
5.000000000000000000e+00;6.666666666666666574e-02;4.000000000000000222e-01;0.000000000000000000e+00;4.880102806794878234e+03;1.700000000000000000e+01;9.933834570121407523e+03;5.596404293630159732e-02
5.000000000000000000e+00;5.000000000000000278e-02;4.000000000000000222e-01;0.000000000000000000e+00;4.883279185924946432e+03;2.200000000000000000e+01;9.933788390353822251e+03;1.404930037487088557e+00
5.000000000000000000e+00;4.000000000000000083e-02;4.000000000000000222e-01;0.000000000000000000e+00;4.882927111073164269e+03;2.800000000000000000e+01;9.933503216530203645e+03;9.715050565740055433e+00
5.000000000000000000e+00;2.000000000000000111e-01;5.000000000000000000e-01;0.000000000000000000e+00;4.837576577029815780e+03;6.000000000000000000e+00;9.933836506117093450e+03;1.010446600377233797e-12
5.000000000000000000e+00;1.000000000000000056e-01;5.000000000000000000e-01;0.000000000000000000e+00;4.883279054574836664e+03;1.100000000000000000e+01;9.933836496493928280e+03;8.873286115041100700e-05
5.000000000000000000e+00;6.666666666666666574e-02;5.000000000000000000e-01;0.000000000000000000e+00;4.880102806794878234e+03;1.700000000000000000e+01;9.933834570121407523e+03;5.596404293630159732e-02
5.000000000000000000e+00;5.000000000000000278e-02;5.000000000000000000e-01;0.000000000000000000e+00;4.883279185924946432e+03;2.200000000000000000e+01;9.933788390353822251e+03;1.404930037487088557e+00
5.000000000000000000e+00;4.000000000000000083e-02;5.000000000000000000e-01;0.000000000000000000e+00;4.882927111073164269e+03;2.800000000000000000e+01;9.933503216530203645e+03;9.715050565740055433e+00
5.000000000000000000e+00;2.000000000000000111e-01;5.999999999999999778e-01;0.000000000000000000e+00;4.837576577029815780e+03;6.000000000000000000e+00;9.933836506117093450e+03;1.010446600377233797e-12
5.000000000000000000e+00;1.000000000000000056e-01;5.999999999999999778e-01;0.000000000000000000e+00;4.883279054574836664e+03;1.100000000000000000e+01;9.933836496493928280e+03;8.873286115041100700e-05
5.000000000000000000e+00;6.666666666666666574e-02;5.999999999999999778e-01;0.000000000000000000e+00;4.880102806794878234e+03;1.700000000000000000e+01;9.933834570121407523e+03;5.596404293630159732e-02
5.000000000000000000e+00;5.000000000000000278e-02;5.999999999999999778e-01;0.000000000000000000e+00;4.883279185924946432e+03;2.200000000000000000e+01;9.933788390353822251e+03;1.404930037487088557e+00
5.000000000000000000e+00;4.000000000000000083e-02;5.999999999999999778e-01;0.000000000000000000e+00;4.882927111073164269e+03;2.800000000000000000e+01;9.933503216530203645e+03;9.715050565740055433e+00
5.000000000000000000e+00;2.000000000000000111e-01;7.000000000000000666e-01;0.000000000000000000e+00;4.837576577029815780e+03;6.000000000000000000e+00;9.933836506117093450e+03;1.010446600377233797e-12
5.000000000000000000e+00;1.000000000000000056e-01;7.000000000000000666e-01;0.000000000000000000e+00;4.883279054574836664e+03;1.100000000000000000e+01;9.933836496493928280e+03;8.873286115041100700e-05
5.000000000000000000e+00;6.666666666666666574e-02;7.000000000000000666e-01;0.000000000000000000e+00;4.880102806794878234e+03;1.700000000000000000e+01;9.933834570121407523e+03;5.596404293630159732e-02
5.000000000000000000e+00;5.000000000000000278e-02;7.000000000000000666e-01;0.000000000000000000e+00;4.883279185924946432e+03;2.200000000000000000e+01;9.933788390353822251e+03;1.404930037487088557e+00
5.000000000000000000e+00;4.000000000000000083e-02;7.000000000000000666e-01;0.000000000000000000e+00;4.882927111073164269e+03;2.800000000000000000e+01;9.933503216530203645e+03;9.715050565740055433e+00
5.000000000000000000e+00;2.000000000000000111e-01;8.000000000000000444e-01;0.000000000000000000e+00;4.837576577029815780e+03;6.000000000000000000e+00;9.933836506117093450e+03;1.010446600377233797e-12
5.000000000000000000e+00;1.000000000000000056e-01;8.000000000000000444e-01;0.000000000000000000e+00;4.883279054574836664e+03;1.100000000000000000e+01;9.933836496493928280e+03;8.873286115041100700e-05
5.000000000000000000e+00;6.666666666666666574e-02;8.000000000000000444e-01;0.000000000000000000e+00;4.880102806794878234e+03;1.700000000000000000e+01;9.933834570121407523e+03;5.596404293630159732e-02
5.000000000000000000e+00;5.000000000000000278e-02;8.000000000000000444e-01;0.000000000000000000e+00;4.883279185924946432e+03;2.200000000000000000e+01;9.933788390353822251e+03;1.404930037487088557e+00
5.000000000000000000e+00;4.000000000000000083e-02;8.000000000000000444e-01;0.000000000000000000e+00;4.882927111073164269e+03;2.800000000000000000e+01;9.933503216530203645e+03;9.715050565740055433e+00
5.000000000000000000e+00;2.000000000000000111e-01;9.000000000000000222e-01;0.000000000000000000e+00;4.837576577029815780e+03;6.000000000000000000e+00;9.933836506117093450e+03;1.010446600377233797e-12
5.000000000000000000e+00;1.000000000000000056e-01;9.000000000000000222e-01;0.000000000000000000e+00;4.883279054574836664e+03;1.100000000000000000e+01;9.933836496493928280e+03;8.873286115041100700e-05
5.000000000000000000e+00;6.666666666666666574e-02;9.000000000000000222e-01;0.000000000000000000e+00;4.880102806794878234e+03;1.700000000000000000e+01;9.933834570121407523e+03;5.596404293630159732e-02
5.000000000000000000e+00;5.000000000000000278e-02;9.000000000000000222e-01;0.000000000000000000e+00;4.883279185924946432e+03;2.200000000000000000e+01;9.933788390353822251e+03;1.404930037487088557e+00
